tDate,SumTodayNewLocal,SumTodayNewForeign,SumAccConfirmed,SumPercent,SumPer10HS,SeoulTodayNewLocal,SeoulTodayNewForeign,SeoulAccConfirmed,SeoulPercent,SeoulPer10HS,BusanTodayNewLocal,BusanTodayNewForeign,BusanAccConfirmed,BusanPercent,BusanPer10HS,DaeguTodayNewLocal,DaeguTodayNewForeign,DaeguAccConfirmed,DaeguPercent,DaeguPer10HS,IncheonTodayNewLocal,IncheonTodayNewForeign,IncheonAccConfirmed,IncheonPercent,IncheonPer10HS,GwangjuTodayNewLocal,GwangjuTodayNewForeign,GwangjuAccConfirmed,GwangjuPercent,GwangjuPer10HS,DaejeonTodayNewLocal,DaejeonTodayNewForeign,DaejeonAccConfirmed,DaejeonPercent,DaejeonPer10HS,UlsanTodayNewLocal,UlsanTodayNewForeign,UlsanAccConfirmed,UlsanPercent,UlsanPer10HS,SejongTodayNewLocal,SejongTodayNewForeign,SejongAccConfirmed,SejongPercent,SejongPer10HS,GyeonggiTodayNewLocal,GyeonggiTodayNewForeign,GyeonggiAccConfirmed,GyeonggiPercent,GyeonggiPer10HS,GangwonTodayNewLocal,GangwonTodayNewForeign,GangwonAccConfirmed,GangwonPercent,GangwonPer10HS,ChungbugTodayNewLocal,ChungbugTodayNewForeign,ChungbugAccConfirmed,ChungbugPercent,ChungbugPer10HS,ChungnamTodayNewLocal,ChungnamTodayNewForeign,ChungnamAccConfirmed,ChungnamPercent,ChungnamPer10HS,JeonbugTodayNewLocal,JeonbugTodayNewForeign,JeonbugAccConfirmed,JeonbugPercent,JeonbugPer10HS,JeonnamTodayNewLocal,JeonnamTodayNewForeign,JeonnamAccConfirmed,JeonnamPercent,JeonnamPer10HS,GyeongbugTodayNewLocal,GyeongbugTodayNewForeign,GyeongbugAccConfirmed,GyeongbugPercent,GyeongbugPer10HS,GyeongnamTodayNewLocal,GyeongnamTodayNewForeign,GyeongnamAccConfirmed,GyeongnamPercent,GyeongnamPer10HS,JejuTodayNewLocal,JejuTodayNewForeign,JejuAccConfirmed,JejuPercent,JejuPer10HS,QuarantineTodayNewLocal,QuarantineTodayNewForeign,QuarantineAccConfirmed,QuarantinePercent,QuarantinePer10HS
2020-12-13,1002,28,42766,100,82.48,396,3,12187,28.5,125.21,56,1,1235,2.89,36.2,28,0,7349,17.18,301.62,62,0,1841,4.3,62.28,14,1,800,1.87,54.92,13,0,623,1.46,42.26,8,0,429,1,37.4,0,0,124,0.29,36.22,328,3,9737,22.77,73.48,17,1,807,1.89,52.38,15,0,534,1.25,33.39,9,1,1064,2.49,50.13,8,1,498,1.16,27.4,5,1,479,1.12,25.69,18,0,1834,4.29,68.88,22,2,842,1.97,25.05,3,0,110,0.26,16.4,0,14,2273,5.31,0
2020-12-14,682,36,43484,100,83.87,217,2,12406,28.53,127.46,19,2,1256,2.89,36.81,16,0,7365,16.94,302.28,36,0,1877,4.32,63.5,22,0,822,1.89,56.43,1,1,625,1.44,42.4,4,1,434,1,37.84,3,0,127,0.29,37.1,220,6,9963,22.91,75.19,14,0,821,1.89,53.29,21,0,555,1.28,34.7,51,4,1119,2.57,52.72,8,0,506,1.16,27.84,1,0,480,1.1,25.74,15,1,1850,4.25,69.48,26,2,870,2,25.88,8,0,118,0.27,17.59,0,17,2290,5.27,0
2020-12-15,848,32,44364,100,85.57,246,5,12657,28.53,130.04,40,1,1297,2.92,38.01,18,1,7384,16.64,303.06,55,0,1932,4.35,65.36,5,0,827,1.86,56.77,32,0,657,1.48,44.57,49,0,483,1.09,42.11,1,0,128,0.29,37.39,274,14,10251,23.11,77.36,13,0,834,1.88,54.14,24,1,580,1.31,36.26,37,0,1156,2.61,54.47,13,2,521,1.17,28.67,1,0,481,1.08,25.79,15,0,1865,4.2,70.05,16,0,886,2,26.36,9,0,127,0.29,18.93,0,8,2298,5.18,0
2020-12-16,1054,24,45442,100,87.65,373,5,13035,28.68,133.92,41,0,1338,2.94,39.22,27,0,7411,16.31,304.17,64,3,1999,4.4,67.62,2,0,829,1.82,56.91,15,0,672,1.48,45.59,6,0,489,1.08,42.63,0,0,128,0.28,37.39,320,9,10580,23.28,79.85,8,0,842,1.85,54.66,22,1,603,1.33,37.7,35,0,1191,2.62,56.11,75,0,596,1.31,32.8,4,0,485,1.07,26.01,28,0,1893,4.17,71.1,19,0,905,1.99,26.92,15,0,142,0.31,21.17,0,6,2304,5.07,0
2020-12-17,993,21,46453,100,89.6,420,3,13458,29.97,138.26,44,0,1382,2.98,40.51,20,1,7432,16,305.03,80,0,2076,4.47,70.23,10,0,839,1.81,57.6,11,0,683,1.47,46.33,10,0,499,1.07,43.5,0,0,128,0.28,37.39,284,7,10871,23.4,82.04,9,0,851,1.83,55.24,19,0,622,1.34,38.89,17,2,1210,2.6,57.01,18,1,615,1.32,33.84,0,0,485,1.04,26.01,9,0,1902,4.09,71.44,30,0,935,2.01,27.82,12,0,154,0.33,22.96,0,7,2311,4.97,0
2020-12-18,1036,26,47515,100,91.64,393,5,13856,29.16,142.35,39,0,1421,2.99,41.65,20,0,7452,15.68,305.85,64,1,2141,4.51,72.43,3,1,843,1.77,57.87,5,0,688,1.45,46.67,30,1,530,1.12,46.21,0,0,128,0.27,37.39,300,1,11172,23.51,84.31,18,0,869,1.83,56.41,30,1,653,1.37,40.83,16,2,1228,2.58,57.86,12,4,631,1.33,34.72,5,0,490,1.03,26.28,31,0,1933,4.07,72.6,43,1,979,2.06,29.13,27,0,181,0.38,26.98,0,9,2320,4.88,0
2020-12-19,1029,24,48570,100,93.68,382,2,14240,29.32,146.3,39,0,1460,3.01,42.79,20,0,7472,15.38,306.67,46,0,2186,4.5,73.95,9,0,852,1.75,58.49,5,0,693,1.43,47.01,7,2,539,1.11,46.99,0,0,128,0.26,37.39,264,14,11453,23.58,86.44,27,0,896,1.84,58.16,103,0,756,1.56,47.27,24,0,1252,2.58,58.99,13,2,646,1.33,35.55,5,0,495,1.02,26.55,29,0,1962,4.04,73.69,32,0,1011,2.08,30.08,24,0,205,0.42,30.56,0,4,2324,4.78,0
2020-12-20,1072,25,49665,100,95.79,470,3,14711,29.62,151.14,33,0,1493,3.01,43.76,25,0,7497,15.1,307.7,62,0,2248,4.53,76.05,13,1,866,1.74,59.45,3,0,696,1.4,47.21,5,1,545,1.1,47.51,0,1,129,0.26,37.68,244,5,11702,23.56,88.31,55,0,951,1.91,61.73,14,0,770,1.55,48.14,19,1,1272,2.56,59.93,29,0,675,1.36,37.15,4,0,499,1,26.76,23,2,1987,4,74.63,49,2,1062,2.14,31.59,24,0,229,0.46,34.14,0,9,2333,4.7,0
2020-12-21,892,34,50591,100,97.58,327,1,15039,29.73,154.51,19,1,1513,2.99,44.35,21,0,7518,14.86,308.56,85,3,2336,4.62,79.02,11,2,879,1.74,60.34,3,0,699,1.38,47.42,17,0,562,1.11,49,0,0,129,0.25,37.68,237,7,11946,23.61,90.16,22,3,976,1.93,63.35,29,4,803,1.59,50.21,16,0,1288,2.55,60.68,11,2,688,1.36,37.86,8,1,508,1,27.24,48,0,2035,4.02,76.43,15,0,1077,2.13,32.04,23,0,252,0.5,37.57,0,10,2343,4.63,0
2020-12-22,824,45,51460,100,99.25,309,8,15356,29.84,157.76,26,0,1539,2.99,45.11,39,0,7557,14.69,310.16,44,1,2381,4.63,80.54,26,0,905,1.76,62.13,9,0,708,1.38,48.03,6,0,568,1.1,49.52,1,0,130,0.25,37.98,193,13,12152,23.61,91.71,23,0,999,1.94,64.85,30,1,834,1.62,52.14,15,2,1305,2.54,61.49,4,0,692,1.34,38.08,4,1,513,1,27.51,58,1,2094,4.07,78.65,18,0,1095,2.13,32.58,19,0,271,0.53,40.4,0,18,2361,4.59,0
2020-12-23,1060,32,52550,100,101.35,373,3,15732,29.94,161.63,32,0,1571,2.99,46.05,24,0,7581,14.43,311.14,46,3,2430,4.62,82.2,35,1,941,1.79,64.6,34,1,743,1.41,50.4,16,2,586,1.12,51.09,1,0,131,0.25,38.27,299,11,12460,23.71,94.04,13,0,1012,1.93,65.69,58,0,892,1.7,55.77,11,0,1316,2.5,62,20,1,713,1.36,39.23,12,0,525,1,28.15,25,0,2119,4.03,79.59,28,1,1124,2.14,33.44,33,0,304,0.58,45.32,0,9,2370,4.51,0
2020-12-24,955,30,53533,100,103.25,314,5,16050,29.98,164.89,43,1,1615,3.02,47.34,26,0,7607,14.21,312.21,53,0,2483,4.64,84,14,1,956,1.79,65.63,11,0,754,1.41,51.15,9,0,595,1.11,51.87,1,1,133,0.25,38.85,277,8,12744,23.81,86.18,21,0,1033,1.93,67.05,46,1,939,1.75,58.71,29,2,1347,2.52,63.46,12,0,725,1.35,39.89,2,0,527,0.98,28.26,50,0,2169,4.05,81.46,21,0,1145,2.14,34.06,26,0,330,0.62,49.2,0,11,2381,4.45,0
2020-12-25,1216,25,54770,100,105.64,550,2,16602,30.31,170.57,21,1,1637,2.99,47.98,21,2,7630,13.93,313.16,55,0,2538,4.63,85.86,35,1,992,1.81,68.1,13,0,767,1.4,52.03,12,0,607,1.11,52.92,1,0,134,0.24,39.14,27,7,13004,23.74,98.14,13,1,1047,1.91,67.96,42,0,981,1.79,61.34,79,1,1427,2.61,67.23,12,2,739,1.35,40.66,4,1,532,0.97,28.53,67,0,2236,4.08,83.98,14,1,1160,2.12,34.51,20,0,350,0.64,52.18,0,6,2387,4.36,0
2020-12-26,1104,28,55902,100,107.82,457,9,17068,30.53,175.35,26,1,1664,2.98,48.77,13,0,7643,13.67,313.69,55,0,2593,4.64,87.72,27,1,1020,1.82,70.02,11,0,778,1.39,52.78,8,0,615,1.1,53.62,1,0,135,0.24,39.44,250,5,13259,23.72,100.07,35,1,1083,1.94,70.3,38,0,1019,1.82,63.71,61,0,1488,2.66,70.11,37,0,776,1.39,42.7,6,0,538,0.96,28.85,33,1,2270,4.06,85.26,22,0,1182,2.11,35.16,24,0,374,0.67,55.79,0,10,2397,4.29,0
2020-12-27,946,24,56872,100,109.69,359,3,17430,30.65,179.07,40,0,1704,3,49.94,21,0,7664,13.48,314.55,60,1,2654,4.67,89.78,17,0,1037,1.82,71.19,8,0,786,1.38,53.32,1,0,616,1.08,53.7,6,0,141,0.25,41.19,237,4,13500,23.74,101.88,23,0,1106,1.94,71.79,24,0,1043,1.83,65.21,55,3,1546,2.72,72.84,7,1,784,1.38,43.14,5,0,543,0.95,29.12,32,2,2304,4.05,86.53,44,0,1226,2.16,36.47,7,0,381,0.67,56.8,0,10,2407,4.23,0
2020-12-28,787,21,57680,100,111.25,297,4,17731,30.74,182.16,34,0,1738,3.01,50.94,24,0,7688,13.33,315.54,45,1,2700,4.68,91.34,12,0,1049,1.82,72.01,3,0,789,1.37,53.88,1,1,618,1.07,53.88,2,0,143,0.25,41.77,188,5,13693,23.74,103.34,27,0,1133,1.96,73.55,30,1,1074,1.86,67.15,35,0,1581,2.74,74.49,1,0,785,1.36,43.2,7,0,550,0.95,29.5,45,1,2350,4.07,88.26,25,0,1251,2.17,37.22,11,0,392,0.68,58.44,0,8,2415,4.19,0
2020-12-29,1030,16,58725,100,113.26,520,3,18253,31.08,187.53,17,0,1755,2.99,51.44,29,0,7717,13.14,316.73,32,0,2732,4.65,92.42,15,0,1064,1.81,73.04,30,0,819,1.39,55.56,3,1,622,1.06,54.23,4,0,147,0.25,42.94,250,6,13949,23.75,105.27,21,0,1154,1.97,74.91,22,0,1096,1.87,68.53,27,0,1608,2.74,75.76,7,1,793,1.35,43.64,4,0,554,0.94,29.71,28,0,2378,4.05,89.31,16,0,1267,2.16,37.69,5,0,397,0.68,59.19,0,5,2420,4.12,0
2020-12-30,1025,25,59773,100,115.29,383,4,18638,31.18,191.48,38,1,1794,3,52.58,49,2,7768,13,318.82,48,0,2780,4.65,94.04,9,0,1073,1.8,73.66,19,0,838,1.4,56.85,15,1,638,1.07,55.62,2,0,149,0.25,43.53,274,3,14226,23.8,107.36,17,0,1171,1.96,76.01,45,0,1141,1.91,71.34,27,0,1635,2.74,77.03,32,0,825,1.38,45.4,0,1,555,0.93,29.76,21,2,2401,4.02,90.18,36,0,1303,2.18,38.76,10,0,407,0.68,60.68,0,11,2431,4.07,0
2020-12-31,940,27,60740,100,117.15,365,1,19004,31.29,195.24,72,2,1868,3.08,54.75,32,1,7801,12.84,320.17,59,0,2839,4.67,96.04,8,0,1081,1.78,74.21,6,1,845,1.39,57.32,35,0,673,1.11,58.67,0,0,149,0.25,43.53,219,6,14451,23.79,109.06,36,0,1207,1.99,78.35,22,0,1163,1.91,72.72,17,1,1653,2.72,77.88,11,1,837,1.38,46.06,5,0,560,0.92,30.03,22,1,2424,3.99,91.04,22,0,1325,2.18,39.42,9,0,416,0.68,62.02,0,13,2444,4.02,0
2021-01-01,1004,25,61769,100,119.14,358,1,19363,31.35,198.93,55,2,1925,3.12,56.42,43,0,7844,12.7,321.94,63,2,2904,4.7,98.24,16,1,1098,1.78,75.38,11,0,856,1.39,58.07,43,0,716,1.16,62.42,1,0,150,0.24,43.82,271,13,14735,23.86,111.2,29,1,1237,2,80.3,22,0,1185,1.92,74.09,15,0,1668,2.7,78.59,8,0,845,1.37,46.5,6,0,566,0.92,30.35,24,0,2448,3.96,91.94,34,1,1360,2.2,40.46,5,0,421,0.68,62.77,0,4,2448,3.96,0
2021-01-02,788,36,62593,100,120.73,246,5,19614,31.34,201.51,26,0,1951,3.12,57.18,29,0,7873,12.58,323.13,70,1,2975,4.75,100.64,13,0,1111,1.77,76.27,4,0,860,1.37,58.34,17,0,733,1.17,63.9,3,0,153,0.24,44.69,222,6,14963,23.91,112.93,31,0,1268,2.03,82.31,34,2,1221,1.95,76.34,6,1,1675,2.68,78.92,11,0,856,1.37,47.1,11,2,579,0.93,31.05,18,2,2468,3.94,92.69,35,2,1397,2.23,41.56,12,1,434,0.69,64.7,0,14,2462,3.93,0
2021-01-03,641,16,63244,100,121.98,195,2,19809,31.32,203.51,19,0,1970,3.11,57.74,21,1,7895,12.48,324.03,48,0,3023,4.78,102.26,26,0,1137,1.8,78.05,8,0,868,1.37,58.88,7,0,740,1.17,64.51,1,0,154,0.24,44.99,201,4,15166,23.98,114.46,33,0,1301,2.06,84.45,26,1,1248,1.97,78.03,9,0,1684,2.66,79.34,5,0,861,1.36,47.39,12,0,589,0.93,31.59,14,0,2482,3.92,93.22,12,0,1409,2.23,41.92,4,0,438,0.69,65.3,0,8,2470,3.91,0
2021-01-04,985,35,64264,100,123.95,324,5,20138,31.34,206.89,34,3,2007,3.12,58.82,29,0,7924,12.33,325.22,101,2,3126,4.86,105.75,74,0,1211,1.88,83.13,6,0,874,1.36,59.29,5,0,745,1.16,64.95,0,0,154,0.24,44.99,260,8,15434,24.02,116.48,28,0,1329,2.07,86.27,23,0,1271,1.98,79.47,22,1,1707,2.66,80.43,9,4,874,1.36,48.09,3,0,592,0.92,31.75,25,0,2507,3.9,94.16,33,0,1442,2.24,42.9,9,1,448,0.7,66.79,0,11,2481,3.86,0
2021-01-05,672,43,64979,100,125.33,193,6,20338,31.3,208.95,14,1,2022,3.11,59.26,31,1,7956,12.24,326.54,48,1,3175,4.89,107.4,23,0,1234,1.9,84.71,7,1,882,1.36,59.83,4,0,749,1.15,65.3,0,0,154,0.24,44.99,214,16,15663,24.1,118.21,27,0,1356,2.09,88.02,32,0,1303,2.01,81.47,18,0,1725,2.65,81.27,4,1,879,1.35,48.37,4,0,596,0.92,31.96,24,0,2531,3.9,95.06,21,0,1463,2.25,43.52,8,0,456,0.7,67.98,0,16,2497,3.84,0
2021-01-06,809,31,65818,100,126.95,263,1,20602,31.3,211.66,38,0,2060,3.13,60.38,21,1,7978,12.12,327.44,35,3,3213,4.88,108.69,30,0,1264,1.92,86.77,8,1,891,1.35,60.44,2,0,751,1.14,65.47,1,0,155,0.24,45.28,269,15,15947,24.23,120.35,16,0,1372,2.08,89.06,21,0,1324,2.01,82.78,23,1,1749,2.66,82.4,22,0,901,1.37,49.58,1,0,597,0.91,32.02,28,0,2559,3.89,96.11,26,3,1492,2.27,44.39,5,0,461,0.7,68.73,0,6,2502,3.8,0
2021-01-07,833,37,66686,100,128.62,292,6,20899,31.34,214.71,23,0,2083,3.12,61.05,10,0,7987,11.98,327.81,37,4,3254,4.88,110.08,28,0,1292,1.94,88.69,9,0,900,1.35,61.05,9,0,760,1.14,66.26,3,0,158,0.24,46.15,294,9,16250,24.37,122.64,30,0,1402,2.1,91.01,14,0,1338,2.01,83.66,19,1,1769,2.65,83.35,2,0,903,1.35,49.69,0,1,598,0.9,32.07,34,2,2595,3.89,97.46,20,0,1512,2.27,44.98,9,0,470,0.7,70.07,0,14,2516,3.77,0
2021-01-08,633,41,67358,100,129.92,186,5,21088,31.31,216.65,23,1,2107,3.13,61.76,17,1,8005,11.88,328.55,30,0,3284,4.88,111.09,21,0,1313,1.95,90.14,8,0,908,1.35,61.59,10,0,770,1.14,67.13,0,0,158,0.23,46.15,236,22,16508,24.51,124.59,11,0,1413,2.1,91.72,10,0,1348,2,84.28,21,0,1790,2.66,84.34,7,1,911,1.35,50.13,0,0,598,0.89,32.07,28,2,2625,3.9,98.59,19,3,1534,2.28,45.64,6,0,476,0.71,70.97,0,6,2522,3.74,0
2021-01-09,596,45,67999,100,131.15,180,8,21276,31.29,218.59,17,0,2124,3.12,62.25,12,1,8018,11.79,329.08,46,3,3333,4.9,112.75,6,0,1319,1.94,90.55,5,0,913,1.34,61.93,8,0,778,1.14,97.83,0,0,158,0.23,46.15,195,16,16719,24.59,126.18,5,1,1419,2.09,92.11,30,0,1378,2.03,86.16,26,1,1817,2.67,85.61,13,1,925,1.36,50.9,5,0,603,0.89,32.34,20,1,2646,3.89,99.38,23,3,1560,2.29,46.41,5,0,481,0.71,71.71,0,10,2532,3.72,0
2021-01-10,631,34,68664,100,132.43,179,8,21463,31.26,220.51,32,2,2158,3.14,63.25,34,0,8052,11.73,330.48,32,1,3366,4.9,113.87,18,3,1340,1.95,91.99,4,0,917,1.34,62.21,34,0,812,1.18,70.79,0,0,158,0.23,46.15,189,4,16912,24.63,127.63,20,0,1439,2.1,93.41,8,1,1387,2.02,86.72,30,0,1847,2.69,87.02,6,0,931,1.36,51.23,3,1,607,0.88,32.55,19,0,2665,3.88,100.09,19,0,1579,2.3,46.98,4,0,485,0.71,72.31,0,14,2546,3.71,0
2021-01-11,419,32,69114,100,133.3,137,4,21604,31.26,221.95,16,3,2177,3.15,63.81,10,1,8063,11.67,330.93,18,4,3388,4.9,114.61,24,0,1364,1.97,93.64,1,0,918,1.33,62.27,14,0,826,1.2,72.01,0,0,158,0.23,46.15,142,5,17058,24.68,128.74,10,1,1450,2.1,94.12,9,1,1397,2.02,87.35,10,1,1858,2.69,87.54,6,1,938,1.36,51.61,3,0,610,0.88,32.71,4,0,2669,3.86,100.24,13,0,1592,2.3,47.36,2,0,487,0.7,72.61,0,11,2557,3.7,0
2021-01-12,508,29,69651,100,134.34,163,4,21771,31.26,223.67,21,0,2198,3.16,64.42,17,1,8081,11.6,331.67,20,1,3409,4.89,115.32,7,0,1371,1.97,94.12,7,0,925,1.33,62.75,7,0,833,1.2,72.62,1,0,159,0.23,46.45,163,12,17233,24.74,130.06,7,0,1457,2.09,94.58,16,0,1413,2.03,88.35,1,2,1861,2.67,87.68,11,1,950,1.36,52.28,2,0,612,0.88,32.82,8,0,2677,3.84,100.54,55,0,1647,2.36,49,2,0,489,0.7,72.9,0,8,2565,3.68,0
2021-01-13,536,26,70212,100,135.42,148,4,21922,31.22,225.22,35,0,2233,3.18,65.45,13,0,8094,11.53,322.2,20,2,3431,4.89,116.06,3,1,1375,1.96,94.39,9,0,934,1.33,63.36,11,0,844,1.2,73.58,0,0,159,0.23,46.45,189,12,17434,24.83,131.57,20,1,1478,2.11,95.94,11,0,1424,2.03,89.03,4,1,1866,2.66,87.92,7,1,958,1.36,52.72,0,0,612,0.87,32.82,23,1,2701,3.85,101.45,42,0,1689,2.41,50.25,1,0,490,0.7,73.05,0,3,2568,3.66,0
2021-01-14,496,28,70728,100,136.42,131,3,22056,31.18,226.6,40,0,2273,3.21,66.62,11,0,8098,11.45,332.36,24,1,3456,4.89,116.91,30,1,1406,1.99,96.52,3,0,937,1.32,63.56,9,1,854,1.21,74.45,2,0,161,0.23,47.03,162,9,17605,24.89,132.86,11,0,1489,2.11,96.65,18,0,1442,2.04,90.16,12,0,1878,2.66,88.48,3,0,961,1.36,52.88,6,0,618,0.87,33.14,16,2,2718,3.84,102.08,16,0,1705,2.41,50.72,2,0,492,0.7,73.34,0,11,2579,3.65,0
2021-01-15,484,29,71241,100,137.4,122,5,22183,31.14,227.9,45,2,2320,3.26,68,10,1,8109,11.38,332.82,23,1,3480,4.88,117.72,5,1,1412,1.98,96.93,3,0,940,1.32,63.77,6,0,860,1.21,74.98,4,0,165,0.23,48.2,180,6,17791,24.97,134.27,13,0,1502,2.11,97.5,7,2,1451,2.04,90.72,3,3,1884,2.64,88.77,6,0,967,1.36,53.21,14,0,632,0.89,33.89,21,2,2741,3.85,102.95,21,1,1727,2.42,51.38,1,0,493,0.69,73.5,0,5,2584,3.63,0
2021-01-16,547,33,71820,100,138.52,148,8,22339,31.1,229.51,59,2,2381,3.32,69.79,23,0,8132,11.32,333.76,30,3,3513,4.89,118.84,6,0,1418,1.97,97.34,5,0,945,1.32,64.1,8,0,868,1.21,75.67,1,0,166,0.23,48.49,163,5,17959,25.01,135.54,22,1,1525,2.12,98.99,6,0,1457,2.03,91.1,8,0,1892,2.63,89.14,17,0,984,1.37,54.15,13,0,644,0.9,34.54,19,1,2761,3.84,103.7,15,5,1747,2.43,51.97,4,0,497,0.69,74.1,0,8,2592,3.61,0
2021-01-17,500,20,72340,100,139.52,142,3,22484,31.08,231,32,2,2415,3.34,70.78,15,0,8147,11.26,334.37,35,0,3548,4.9,120.02,14,1,1433,1.98,98.37,3,0,948,1.31,64.31,15,3,886,1.22,77.24,1,0,167,0.23,48.78,173,2,18134,25.07,136.86,4,0,1529,2.11,99.25,7,0,1464,2.02,91.53,6,1,1899,2.63,89.47,5,0,989,1.37,54.42,15,0,659,0.91,35.34,15,0,2776,3.84,104.26,18,0,1765,2.44,52.51,0,0,497,0.69,74.1,0,8,2600,3.59,0
2021-01-18,366,23,72729,100,140.27,128,4,22616,31.1,232.35,9,1,2425,3.33,71.08,13,0,8160,11.22,334.91,13,0,3561,4.9,120.46,11,0,1444,1.99,99.13,2,0,950,1.31,64.44,5,1,892,1.23,77.77,2,0,169,0.23,49.37,103,2,18239,25.08,137.65,14,2,1545,2.12,100.29,8,1,1473,2.03,92.1,11,0,1910,2.63,89.99,3,0,992,1.36,54.59,4,0,663,0.91,35.56,18,0,2794,3.84,104.94,20,2,1787,2.46,53.16,2,0,499,0.69,74.39,0,10,2610,3.59,0
2021-01-19,351,35,73115,100,141.02,95,6,22717,31.07,233.39,17,0,2442,3.34,71.57,15,1,8176,11.18,335.56,18,1,3580,4.9,121.1,7,1,1452,1.99,99.68,7,0,957,1.31,64.92,5,3,900,1.23,78.46,3,0,172,0.24,50.24,128,11,18378,25.14,138.7,16,1,1562,2.14,101.39,5,0,1478,2.02,92.41,7,1,1918,2.62,90.37,2,1,995,1.36,54.75,6,0,669,0.91,35.88,8,1,2803,3.83,105.28,11,0,1798,2.46,53.49,1,0,500,0.68,74.54,0,8,2618,3.58,0
2021-01-20,373,31,73518,100,141.8,135,8,22859,31.09,234.85,12,1,2455,3.34,71.96,11,1,8188,11.14,336.06,14,2,3596,4.89,121.65,11,0,1463,1.99,100.43,1,0,958,1.03,64.99,3,0,903,1.23,78.72,0,0,172,0.23,50.24,126,13,18517,25.19,139.75,9,2,1573,2.14,102.11,2,1,1481,2.01,92.6,7,1,1926,2.62,90.74,2,0,997,1.36,54.86,9,0,678,0.92,36.36,7,0,2810,3.82,105.54,18,1,1817,2.47,54.06,6,0,506,0.69,75.44,0,1,2619,3.56,0
2021-01-21,380,21,73918,100,142.57,122,3,22984,31.09,236.13,19,0,2474,3.35,72.51,7,0,8195,11.09,336.34,22,1,3619,4.9,122.42,5,1,1469,1.99,100.85,0,0,958,1.3,64.99,2,1,906,1.23,78.99,1,0,173,0.23,50.54,133,5,18655,25.24,140.79,6,2,1581,2.14,102.63,7,0,1488,2.01,93.04,10,0,1936,2.62,91.22,4,1,1002,1.36,55.14,14,0,692,0.94,37.11,8,0,2818,3.81,105.84,15,1,1833,2.48,54.53,5,0,511,0.69,76.18,0,6,2624,3.55,0
2021-01-22,314,32,74262,100,143.23,113,2,23097,31.1,237.29,23,0,2497,3.36,73.19,5,1,8201,11.04,336.59,8,1,3628,4.89,122.73,2,0,1471,1.98,100.98,1,0,959,1.29,65.05,2,1,909,1.22,79.25,0,0,173,0.23,50.54,102,14,18771,25.28,141.66,8,1,1590,2.14,103.21,1,0,1489,2.01,93.1,7,0,1943,2.62,91.54,0,0,1002,1.35,55.14,7,0,699,0.94,37.49,12,3,2833,3.81,106.4,21,0,1854,2.5,55.16,2,0,513,0.69,76.48,0,9,2633,3.55,0
2021-01-23,403,28,74692,100,144.06,119,8,23224,31.09,238.6,33,0,2530,3.39,74.15,21,1,8223,11.01,337.49,12,0,3640,4.87,123.13,6,1,1478,1.98,101.46,1,0,960,1.29,65.12,2,0,911,1.22,79.42,1,0,174,0.23,50.83,113,4,18888,25.29,142.55,5,1,1596,2.14,103.6,4,0,1493,2,93.35,17,0,1960,2.62,92.35,7,0,1009,1.35,55.52,9,1,709,0.95,38.02,18,0,2851,3.82,107.08,32,0,1886,2.53,56.11,3,0,516,0.69,76.93,0,12,2644,3.54,0
2021-01-24,369,23,75084,100,144.82,127,6,23357,31.11,269.96,19,1,2550,3.4,74.74,11,1,8235,10.97,337.99,23,2,3665,4.88,123.98,17,0,1495,1.99,102.63,0,0,960,1.28,65.12,1,1,913,1.22,79.6,11,0,185,0.25,54.04,99,0,18987,25.29,143.29,11,0,1607,2.14,104.31,12,0,1505,2,94.1,9,0,1969,2.62,92.77,3,1,1013,1.35,55.74,1,0,710,0.95,38.08,7,1,2859,3.81,107.38,17,0,1903,2.53,56.61,1,1,518,0.69,77.23,0,9,2653,3.53,0
2021-01-25,405,32,75521,100,145.66,91,11,23459,31.06,241.01,19,1,2570,3.4,75.33,14,1,8250,10.92,338.6,13,1,3679,4.87,124.45,15,1,1511,2,103.73,125,0,1085,1.44,73.6,2,0,915,1.21,79.77,2,0,187,0.25,54.63,72,4,19063,25.24,143.87,3,1,1611,2.13,104.57,8,0,1513,2,94.6,13,0,1982,2.62,93.38,0,0,1013,1.34,55.74,3,0,713,0.94,38.24,14,1,2874,3.81,107.94,11,0,1914,2.53,56.94,0,0,518,0.69,77.23,0,11,2664,3.53,0
2021-01-26,338,16,75875,100,146.34,101,3,23563,31.06,242.08,27,0,2597,3.42,76.12,12,1,8263,10.89,339.14,16,2,3697,4.87,125.06,12,0,1523,2.01,104.55,4,0,1089,1.44,73.87,0,0,915,1.21,79.77,2,0,189,0.25,55.21,79,3,19145,25.23,144.49,42,1,1654,2.18,107.36,7,0,1520,2,95.04,6,0,1988,2.62,93.67,1,0,1014,1.34,55.8,9,0,722,0.95,38.72,8,0,2882,3.8,108.24,12,0,1926,2.54,57.3,0,0,518,0.68,77.23,0,6,2670,3.52,0
