Seq,Region,Rdate,social_distancing
2614,대전광역시,2021-01-06,2
2615,대전광역시,2021-01-07,2
2616,대전광역시,2021-01-08,2
2617,대전광역시,2021-01-09,2
2618,대전광역시,2021-01-10,2
2619,대전광역시,2021-01-11,2
2620,대전광역시,2021-01-12,2
2621,대전광역시,2021-01-13,2
2622,대전광역시,2021-01-14,2
2623,대전광역시,2021-01-15,2
2624,대전광역시,2021-01-16,2
2625,대전광역시,2021-01-17,2
2626,대전광역시,2021-01-18,2
2627,대전광역시,2021-01-19,2
2628,대전광역시,2021-01-20,2
2629,대전광역시,2021-01-21,2
2630,대전광역시,2021-01-22,2
2631,대전광역시,2021-01-23,2
2632,대전광역시,2021-01-24,2
2633,대전광역시,2021-01-25,2
2634,대전광역시,2021-01-26,2
2635,대전광역시,2021-01-27,2
2636,대전광역시,2021-01-28,2
2637,대전광역시,2021-01-29,2
2638,대전광역시,2021-01-30,2
2639,대전광역시,2021-01-31,2
2640,대전광역시,2021-02-01,2
2641,대전광역시,2021-02-02,2
2642,대전광역시,2021-02-03,2
2643,대전광역시,2021-02-04,2
2644,대전광역시,2021-02-05,2
2645,대전광역시,2021-02-06,2
2646,대전광역시,2021-02-07,2
2647,대전광역시,2021-02-08,2
2648,대전광역시,2021-02-09,2
2649,대전광역시,2021-02-10,2
2650,대전광역시,2021-02-11,2
2651,대전광역시,2021-02-12,2
2652,대전광역시,2021-02-13,2
2653,대전광역시,2021-02-14,2
2654,대전광역시,2021-02-15,1
2655,대전광역시,2021-02-16,1
2656,대전광역시,2021-02-17,1
2657,대전광역시,2021-02-18,1
2658,대전광역시,2021-02-19,1
2659,대전광역시,2021-02-20,1
2660,대전광역시,2021-02-21,1
2661,대전광역시,2021-02-22,1
2662,대전광역시,2021-02-23,1
2663,대전광역시,2021-02-24,1
2664,대전광역시,2021-02-25,1
2665,대전광역시,2021-02-26,1
2666,대전광역시,2021-02-27,1
2667,대전광역시,2021-02-28,1
2668,대전광역시,2021-03-01,1
2669,대전광역시,2021-03-02,1
2670,대전광역시,2021-03-03,1
2671,대전광역시,2021-03-04,1
2672,대전광역시,2021-03-05,1
2673,대전광역시,2021-03-06,1
2674,대전광역시,2021-03-07,1
2675,대전광역시,2021-03-08,1
2676,대전광역시,2021-03-09,1
2677,대전광역시,2021-03-10,1
2678,대전광역시,2021-03-11,1
2679,대전광역시,2021-03-12,1
2680,대전광역시,2021-03-13,1
2681,대전광역시,2021-03-14,1
2682,대전광역시,2021-03-15,1
2683,대전광역시,2021-03-16,1
2684,대전광역시,2021-03-17,1
2685,대전광역시,2021-03-18,1
2686,대전광역시,2021-03-19,1
2687,대전광역시,2021-03-20,1
2688,대전광역시,2021-03-21,1
2689,대전광역시,2021-03-22,1
2690,대전광역시,2021-03-23,1
2691,대전광역시,2021-03-24,1
2692,대전광역시,2021-03-25,1
2693,대전광역시,2021-03-26,1
2694,대전광역시,2021-03-27,1
2695,대전광역시,2021-03-28,1
2696,대전광역시,2021-03-29,1
2697,대전광역시,2021-03-30,1
2698,대전광역시,2021-03-31,1
2699,대전광역시,2021-04-01,1
2700,대전광역시,2021-04-02,1
2701,대전광역시,2021-04-03,1
2702,대전광역시,2021-04-04,1
2703,대전광역시,2021-04-05,1
2704,대전광역시,2021-04-06,1
2705,대전광역시,2021-04-07,1
2706,대전광역시,2021-04-08,2
2707,대전광역시,2021-04-09,2
2708,대전광역시,2021-04-10,2
2709,대전광역시,2021-04-11,2
2710,대전광역시,2021-04-12,2
2711,대전광역시,2021-04-13,2
2712,대전광역시,2021-04-14,2
2713,대전광역시,2021-04-15,2
2714,대전광역시,2021-04-16,2
2715,대전광역시,2021-04-17,2
2716,대전광역시,2021-04-18,2
2717,대전광역시,2021-04-19,2
2718,대전광역시,2021-04-20,2
2719,대전광역시,2021-04-21,2
2720,대전광역시,2021-04-22,2
2721,대전광역시,2021-04-23,2
2722,대전광역시,2021-04-24,2
2723,대전광역시,2021-04-25,2
2724,대전광역시,2021-04-26,1
2725,대전광역시,2021-04-27,1
2726,대전광역시,2021-04-28,1
2727,대전광역시,2021-04-29,1
2728,대전광역시,2021-04-30,1
2729,대전광역시,2021-05-01,1
2730,대전광역시,2021-05-02,1
2731,대전광역시,2021-05-03,1
2732,대전광역시,2021-05-04,1
2733,대전광역시,2021-05-05,1
2734,대전광역시,2021-05-06,1
2735,대전광역시,2021-05-07,1
2736,대전광역시,2021-05-08,1
2737,대전광역시,2021-05-09,1
2738,대전광역시,2021-05-10,1
2739,대전광역시,2021-05-11,1
2740,대전광역시,2021-05-12,1
2741,대전광역시,2021-05-13,1
2742,대전광역시,2021-05-14,1
2743,대전광역시,2021-05-15,1
2744,대전광역시,2021-05-16,1
2745,대전광역시,2021-05-17,1
2746,대전광역시,2021-05-18,1
2747,대전광역시,2021-05-19,1
2748,대전광역시,2021-05-20,1
2749,대전광역시,2021-05-21,1
2750,대전광역시,2021-05-22,1
2751,대전광역시,2021-05-23,1
2752,대전광역시,2021-05-24,1
2753,대전광역시,2021-05-25,1
2754,대전광역시,2021-05-26,1
2755,대전광역시,2021-05-27,1
2756,대전광역시,2021-05-28,1
2757,대전광역시,2021-05-29,1
2758,대전광역시,2021-05-30,1
2759,대전광역시,2021-05-31,1
2760,대전광역시,2021-06-01,1
2761,대전광역시,2021-06-02,1
2762,대전광역시,2021-06-03,1
2763,대전광역시,2021-06-04,1
2764,대전광역시,2021-06-05,1
2765,대전광역시,2021-06-06,1
2766,대전광역시,2021-06-07,1
2767,대전광역시,2021-06-08,1
2768,대전광역시,2021-06-09,1
2769,대전광역시,2021-06-10,1
2770,대전광역시,2021-06-11,1
2771,대전광역시,2021-06-12,1
2772,대전광역시,2021-06-13,1
2773,대전광역시,2021-06-14,1
2775,울산광역시,2020-02-23,2
2776,울산광역시,2020-02-24,2
2777,울산광역시,2020-02-25,2
2778,울산광역시,2020-02-26,2
2779,울산광역시,2020-02-27,2
2780,울산광역시,2020-02-28,2
2781,울산광역시,2020-02-29,2
2782,울산광역시,2020-03-01,2
2783,울산광역시,2020-03-02,2
2784,울산광역시,2020-03-03,2
2785,울산광역시,2020-03-04,2
2787,울산광역시,2020-03-05,2
2788,울산광역시,2020-03-06,2
2789,울산광역시,2020-03-07,2
2790,울산광역시,2020-03-08,2
2791,울산광역시,2020-03-09,2
2792,울산광역시,2020-03-10,2
2793,울산광역시,2020-03-11,2
2794,울산광역시,2020-03-12,2
2795,울산광역시,2020-03-13,2
2796,울산광역시,2020-03-14,2
2797,울산광역시,2020-03-15,2
2798,울산광역시,2020-03-16,2
2799,울산광역시,2020-03-17,2
2800,울산광역시,2020-03-18,2
2801,울산광역시,2020-03-19,2
2802,울산광역시,2020-03-20,2
2803,울산광역시,2020-03-21,2
2804,울산광역시,2020-03-22,3
2805,울산광역시,2020-03-23,3
2806,울산광역시,2020-03-24,3
2807,울산광역시,2020-03-25,3
2808,울산광역시,2020-03-26,3
2809,울산광역시,2020-03-27,3
2810,울산광역시,2020-03-28,3
2811,울산광역시,2020-03-29,3
2812,울산광역시,2020-03-30,3
2813,울산광역시,2020-03-31,3
2814,울산광역시,2020-04-01,3
2815,울산광역시,2020-04-02,3
2816,울산광역시,2020-04-03,3
2817,울산광역시,2020-04-04,3
2818,울산광역시,2020-04-05,3
2819,울산광역시,2020-04-06,3
2820,울산광역시,2020-04-07,3
2821,울산광역시,2020-04-08,3
2822,울산광역시,2020-04-09,3
2823,울산광역시,2020-04-10,3
2824,울산광역시,2020-04-11,3
2825,울산광역시,2020-04-12,3
2826,울산광역시,2020-04-13,3
2827,울산광역시,2020-04-14,3
2828,울산광역시,2020-04-15,3
2829,울산광역시,2020-04-16,3
2830,울산광역시,2020-04-17,3
2831,울산광역시,2020-04-18,3
2832,울산광역시,2020-04-19,3
2833,울산광역시,2020-04-20,3
2834,울산광역시,2020-04-21,3
2835,울산광역시,2020-04-22,3
2836,울산광역시,2020-04-23,3
2837,울산광역시,2020-04-24,3
2838,울산광역시,2020-04-25,3
2839,울산광역시,2020-04-26,3
2840,울산광역시,2020-04-27,3
2841,울산광역시,2020-04-28,3
2842,울산광역시,2020-04-29,3
2843,울산광역시,2020-04-30,3
2844,울산광역시,2020-05-01,3
2845,울산광역시,2020-05-02,3
2846,울산광역시,2020-05-03,3
2847,울산광역시,2020-05-04,3
2848,울산광역시,2020-05-05,3
2849,울산광역시,2020-05-06,3
2850,울산광역시,2020-05-07,3
2851,울산광역시,2020-05-08,3
2852,울산광역시,2020-05-09,3
2853,울산광역시,2020-05-10,3
2854,울산광역시,2020-05-11,3
2855,울산광역시,2020-05-12,3
2856,울산광역시,2020-05-13,3
2857,울산광역시,2020-05-14,3
2858,울산광역시,2020-05-15,3
2859,울산광역시,2020-05-16,3
2860,울산광역시,2020-05-17,3
2861,울산광역시,2020-05-18,3
2862,울산광역시,2020-05-19,3
2863,울산광역시,2020-05-20,3
2864,울산광역시,2020-05-21,3
2865,울산광역시,2020-05-22,3
2866,울산광역시,2020-05-23,3
2867,울산광역시,2020-05-24,3
2868,울산광역시,2020-05-25,3
2869,울산광역시,2020-05-26,3
2870,울산광역시,2020-05-27,3
2871,울산광역시,2020-05-28,3
2872,울산광역시,2020-05-29,3
2873,울산광역시,2020-05-30,3
2874,울산광역시,2020-05-31,3
2875,울산광역시,2020-06-01,3
2876,울산광역시,2020-06-02,3
2877,울산광역시,2020-06-03,3
2878,울산광역시,2020-06-04,3
2879,울산광역시,2020-06-05,3
2880,울산광역시,2020-06-06,3
2881,울산광역시,2020-06-07,3
2882,울산광역시,2020-06-08,3
2883,울산광역시,2020-06-09,3
2884,울산광역시,2020-06-10,3
2885,울산광역시,2020-06-11,3
2886,울산광역시,2020-06-12,3
2887,울산광역시,2020-06-13,3
2888,울산광역시,2020-06-14,3
2889,울산광역시,2020-06-15,3
