tDate,NewSum,NewSeoul,NewBusan,NewDaegu,NewIncheon,NewGwangju,NewDaejeon,NewUlsan,NewSejong,NewGyeonggi,NewGangwon,NewChungbug,NewChungnam,NewJeonbug,NewJeonnam,NewGyeongbug,NewGyeongnam,NewJeju,AccSum,AccSeoul,AccBusan,AccDaegu,AccIncheon,AccGwangju,AccDaejeon,AccUlsan,AccSejong,AccGyeonggi,AccGangwon,AccChungbug,AccChungnam,AccJeonbug,AccJeonnam,AccGyeongbug,AccGyeongnam,AccJeju
2020-08-20,276,135,15,2,10,1,8,0,0,81,5,1,4,5,2,5,2,0,13658,2121,202,6893,368,208,158,39,46,1731,70,69,186,31,22,1387,116,11
2020-08-21,315,125,8,4,17,5,6,1,3,102,9,3,11,5,6,6,4,0,13973,2246,210,6897,385,213,164,40,49,1833,79,72,197,36,28,1393,120,11
2020-08-22,315,127,3,9,21,9,4,1,1,91,16,2,6,4,7,4,8,2,14286,2373,213,6906,406,222,168,41,50,1924,95,73,203,40,35,1397,127,13
2020-08-23,387,138,2,6,32,15,15,3,0,124,15,3,10,0,14,2,8,0,14673,2511,215,6912,438,237,183,44,50,2048,110,76,213,40,49,1399,135,13
2020-08-24,258,97,3,0,20,1,10,1,1,84,6,10,7,4,7,6,1,0,14931,2608,218,6912,458,238,193,45,51,2132,116,86,220,44,56,1405,136,13
2020-08-25,264,134,3,5,15,4,10,0,3,63,8,0,9,4,1,0,2,3,15195,2742,221,6917,473,242,203,45,54,2195,124,86,229,48,57,1405,138,16
2020-08-26,307,110,4,2,27,7,7,2,0,92,18,0,12,7,12,0,5,2,15502,2852,225,6919,500,249,210,47,54,2287,142,86,241,55,69,1405,143,18
2020-08-27,434,154,8,12,59,39,3,2,0,100,14,1,15,2,13,3,8,1,15936,3006,233,6931,559,288,213,49,54,2387,156,87,256,57,82,1408,151,19
2020-08-28,359,145,8,8,27,17,3,1,2,112,3,5,9,2,12,1,2,2,16295,3151,241,6939,586,305,216,50,56,2499,159,92,265,59,94,1409,153,21
2020-08-29,308,124,5,5,20,14,4,0,0,100,0,6,8,0,9,0,12,1,16603,3275,246,6944,606,319,220,50,56,2599,159,98,273,59,103,1409,165,22
2020-08-30,283,114,6,30,12,2,6,3,1,77,2,5,5,0,8,3,7,2,16886,3389,252,6974,618,321,226,53,57,2676,161,103,278,59,111,1412,172,24
2020-08-31,238,91,4,4,13,9,6,5,1,79,3,0,9,1,5,2,1,5,17124,3480,256,6978,631,330,232,58,58,2755,164,103,287,60,116,1414,173,29
2020-09-01,222,93,3,1,22,4,8,6,0,60,4,1,7,0,4,5,3,1,17346,3573,259,6979,653,334,240,64,58,2815,168,104,294,60,120,1419,176,30
2020-09-02,253,98,7,13,10,10,14,5,0,79,2,1,7,0,3,3,0,1,17598,3670,266,6992,663,344,254,69,58,2894,170,105,301,60,123,1422,176,31
2020-09-03,188,69,4,2,15,6,4,7,0,64,4,1,7,0,5,0,0,0,17786,3739,270,6994,678,350,258,76,58,2958,174,106,308,60,128,1422,176,31
2020-09-04,189,68,3,7,5,10,3,3,0,55,3,4,20,0,1,4,3,0,17975,3809,273,7001,681,360,261,79,58,3013,177,110,328,60,129,1426,179,31
2020-09-05,158,51,10,5,14,8,2,1,0,47,3,2,4,2,0,0,8,1,18133,3859,283,7006,695,368,263,80,58,3061,180,112,332,62,129,1426,187,32
2020-09-06,152,63,2,4,9,7,5,1,0,45,5,2,2,1,0,2,4,0,18285,3922,285,7010,704,375,268,81,58,3106,185,114,334,63,129,1428,191,32
2020-09-07,108,47,9,1,1,7,5,3,0,30,0,0,3,0,0,0,2,0,18393,3969,294,7011,705,382,273,84,58,3136,185,114,337,63,129,1428,193,32
2020-09-08,120,67,1,0,2,12,4,3,1,29,0,1,0,0,0,0,0,0,18511,4035,295,7011,707,394,277,87,59,3165,185,114,337,63,129,1428,193,32
2020-09-09,144,48,2,2,1,17,8,4,2,51,0,1,5,1,1,0,1,0,18655,4083,297,7013,708,411,285,91,61,3216,185,115,342,64,130,1428,194,32
2020-09-10,141,46,1,1,5,5,11,4,0,47,1,2,12,1,1,2,1,1,18796,4129,298,7014,713,416,296,95,61,3263,186,117,354,65,131,1430,195,33
2020-09-11,161,61,3,1,8,7,10,4,0,47,0,1,14,0,2,2,0,1,18956,4190,301,7015,721,423,306,99,61,3310,186,118,368,65,133,1432,194,34
2020-09-12,118,50,4,3,8,3,7,1,0,28,3,0,6,0,0,2,2,1,19074,4240,305,7018,729,426,313,100,61,3338,189,118,374,65,133,1434,196,35
2020-09-13,99,30,3,14,3,2,2,4,0,27,1,0,9,0,0,2,2,0,19173,4270,308,7032,732,428,315,104,61,3365,190,118,383,65,133,1436,198,35
2020-09-14,98,41,3,1,10,3,1,1,0,30,0,0,7,0,0,0,1,0,19271,4311,311,7033,742,431,316,105,61,3395,190,118,390,65,133,1436,199,35
2020-09-15,91,32,4,0,8,1,2,0,0,31,1,2,3,1,0,1,2,3,19362,4343,315,7033,750,432,318,105,61,3426,191,120,393,66,133,1437,201,38
2020-09-16,105,49,4,4,8,2,1,0,0,24,0,2,2,5,0,2,2,0,19466,4391,319,7037,758,434,319,105,61,3450,191,122,395,71,133,1439,203,38
2020-09-17,145,62,2,2,7,1,1,0,0,52,0,0,9,0,0,6,3,0,19611,4453,321,7039,765,435,320,105,61,3502,191,122,404,71,133,1445,206,38
2020-09-18,109,46,1,2,4,0,2,0,0,32,0,3,3,7,0,5,3,1,19720,4500,322,7041,769,435,321,105,61,3534,191,125,407,78,133,1450,209,39
2020-09-19,106,38,2,2,11,0,2,0,0,41,0,1,4,1,0,4,0,0,19826,4538,324,7043,780,435,323,105,61,3575,191,126,411,79,133,1454,209,39
2020-09-20,72,28,6,2,3,0,1,1,0,24,0,1,1,0,0,4,1,0,19898,4566,330,7045,783,435,324,106,61,3599,191,127,412,79,133,1458,210,39
2020-09-21,55,21,8,0,1,0,2,0,0,18,0,2,0,0,0,1,2,0,19953,4587,338,7045,784,435,326,106,61,3617,191,129,412,79,133,1459,212,39
2020-09-22,51,20,5,0,2,0,0,1,0,14,2,2,0,0,0,4,1,0,20004,4607,343,7045,786,435,326,107,61,3631,193,131,412,79,133,1463,213,39
2020-09-23,99,40,6,3,5,2,0,2,0,28,1,2,4,0,0,6,0,0,20102,4646,349,7048,791,437,326,109,61,3659,194,133,416,79,133,1469,213,39
2020-09-24,110,39,7,1,10,0,1,0,0,43,2,1,1,1,0,2,1,1,20212,4685,356,7049,801,437,327,109,61,3702,196,134,417,80,133,1471,214,40
2020-09-25,95,56,2,0,1,0,0,0,0,26,1,1,0,3,0,4,1,0,20306,4741,358,7049,802,437,327,109,61,3728,197,135,417,83,133,1475,215,39
2020-09-26,49,25,2,1,1,0,0,0,0,13,0,0,0,3,0,3,1,0,20355,4766,360,7050,803,437,327,109,61,3741,197,135,417,86,133,1478,216,39
2020-09-27,73,33,3,0,9,0,0,0,0,18,0,2,1,1,0,6,0,0,20428,4799,363,7050,812,437,327,109,61,3759,197,137,418,87,133,1484,216,39
2020-09-28,40,19,1,0,1,0,0,1,0,13,1,1,0,0,0,3,0,0,20468,4818,364,7050,813,437,327,110,61,3772,198,138,418,87,133,1487,216,39
2020-09-29,23,11,3,0,0,0,0,0,0,6,0,1,0,0,0,2,0,0,20491,4829,367,7050,813,437,327,110,61,3778,198,139,418,87,133,1489,216,39
2020-09-30,93,51,5,1,4,3,0,1,0,21,0,0,1,2,0,4,0,0,20584,4880,372,7051,817,440,327,111,61,3799,198,139,419,89,133,1493,216,39
2020-10-01,67,30,6,1,3,0,0,0,0,17,0,1,3,0,1,5,0,0,20652,4910,378,7052,820,440,327,111,61,3816,198,140,422,89,134,1499,216,39
2020-10-02,53,9,16,0,4,0,0,0,0,19,0,0,1,0,0,4,0,0,20705,4919,394,7052,824,440,327,111,61,3835,198,140,423,89,134,1503,216,39
2020-10-03,52,25,8,0,7,0,1,0,0,8,0,0,1,0,0,2,0,0,20757,4944,402,7052,831,440,328,111,61,3843,198,140,424,89,134,1505,216,39
2020-10-04,47,16,5,0,5,0,2,1,0,14,0,1,0,0,0,3,0,0,20804,4960,407,7052,836,440,330,112,61,3857,198,141,424,89,134,1508,216,39
2020-10-05,64,19,5,0,5,0,1,4,0,25,0,0,2,2,0,1,0,0,20868,4979,412,7052,841,440,331,116,61,3882,198,141,426,91,134,1509,216,39
2020-10-06,66,13,3,0,4,0,2,1,0,34,0,0,0,9,0,0,0,0,20934,4992,415,7052,845,440,333,117,61,3916,198,141,426,100,134,1509,216,39
2020-10-07,94,29,2,1,5,0,2,0,0,49,0,0,0,6,0,0,0,0,21028,5021,417,7053,850,440,335,117,61,3965,198,141,426,106,134,1509,216,39
2020-10-08,60,19,5,0,5,0,7,0,0,22,0,0,0,0,0,1,1,0,21088,5040,422,7053,855,440,342,117,61,3987,198,141,426,106,134,1510,217,39
2020-10-09,38,17,5,0,0,0,5,0,0,9,0,1,0,0,1,0,0,0,21126,5057,427,7053,855,440,347,117,61,3996,198,142,426,106,135,1510,217,39
2020-10-10,61,23,3,0,8,0,1,0,0,24,0,0,1,0,1,0,0,0,21187,5080,430,7053,863,440,348,117,61,4020,198,142,427,106,136,1510,217,39
2020-10-11,46,19,3,0,1,0,2,0,0,18,2,0,1,0,0,0,0,0,21233,5099,433,7053,864,440,350,117,61,4038,200,142,428,106,136,1510,217,39
2020-10-12,69,29,3,0,3,1,13,0,0,17,1,0,0,1,0,0,1,0,21301,5128,436,7053,867,441,363,117,61,4054,201,142,428,107,136,1510,218,39
2020-10-13,69,18,1,0,0,1,9,0,0,32,4,1,2,1,0,0,0,0,21370,5146,437,7053,867,442,372,117,61,4086,205,143,430,108,136,1510,218,39
2020-10-14,53,23,2,0,8,0,4,0,0,15,0,0,1,0,0,0,0,0,21423,5169,439,7053,875,442,376,117,61,4101,205,143,431,108,136,1510,218,39
2020-10-15,95,22,54,0,11,0,1,0,0,6,1,0,0,0,0,0,0,0,21518,5191,493,7053,886,442,377,117,61,4107,206,143,431,108,136,1510,218,39
2020-10-16,41,17,0,0,4,0,2,0,0,15,0,0,1,2,0,0,0,0,21559,5208,493,7053,890,442,379,117,61,4122,206,143,432,110,136,1510,218,39
2020-10-17,62,17,6,0,1,0,0,0,0,32,3,0,2,0,0,0,1,0,21621,5225,499,7053,891,442,379,117,61,4154,209,143,434,110,136,1510,219,39
2020-10-18,71,18,2,0,1,0,1,0,0,48,1,0,0,0,0,0,0,0,21692,5243,501,7053,892,442,380,117,61,4202,210,143,434,110,136,1510,219,39
2020-10-19,50,11,14,0,4,1,2,0,0,15,1,0,2,0,0,0,0,0,21742,5254,515,7053,896,443,382,117,61,4217,211,143,436,110,136,1510,219,39
2020-10-20,41,11,1,0,3,0,1,0,0,22,2,0,1,0,0,0,0,0,21783,5265,516,7053,899,443,383,117,61,4239,213,143,437,110,136,1510,219,39
2020-10-21,57,13,10,0,6,0,4,1,0,21,0,0,0,0,0,2,0,0,21840,5278,526,7053,905,443,387,118,61,4260,213,143,437,110,136,1512,219,39
2020-10-22,104,18,5,2,2,0,0,0,0,62,2,0,11,2,0,0,0,0,21944,5296,531,7055,907,443,387,118,61,4322,215,143,448,112,136,1512,219,39
2020-10-23,138,19,0,5,4,4,0,0,0,98,1,0,4,2,1,0,0,0,22082,5315,531,7060,911,447,387,118,61,4420,216,143,452,114,137,1512,219,39
2020-10-24,66,22,0,0,2,0,5,0,0,32,0,0,5,0,0,0,0,0,22148,5337,531,7060,913,447,392,118,61,4452,216,143,457,114,137,1512,219,39
2020-10-25,50,17,1,0,0,0,1,1,0,27,0,0,2,0,0,0,1,0,22198,5354,532,7060,913,447,393,119,61,4479,216,143,459,114,137,1512,220,39
2020-10-26,94,20,0,0,3,0,1,0,0,65,0,1,1,0,0,0,3,0,22292,5374,532,7060,916,447,394,119,61,4544,216,144,460,114,137,1512,223,39
2020-10-27,72,24,0,0,2,0,5,0,0,27,6,1,0,0,2,0,5,0,22364,5398,532,7060,918,447,399,119,61,4571,222,145,460,114,139,1512,228,39
2020-10-28,96,23,0,2,10,0,7,0,0,28,14,0,1,3,0,5,3,0,22460,5421,532,7062,928,447,406,119,61,4599,236,145,461,117,139,1517,231,39
2020-10-29,106,36,0,3,5,1,0,0,0,52,7,0,1,1,0,0,0,0,22566,5457,532,7065,933,448,406,119,61,4651,243,145,462,118,139,1517,231,39
2020-10-30,93,47,0,10,2,0,0,0,0,23,6,0,3,1,1,0,0,0,22659,5504,532,7075,935,448,406,119,61,4674,249,145,465,119,140,1517,231,39
2020-10-31,96,51,2,9,3,0,0,0,3,23,0,0,4,0,0,0,1,0,22756,5555,534,7084,938,448,406,120,64,4697,249,145,469,119,140,1517,232,39
2020-11-01,101,45,0,2,0,0,0,0,0,36,3,1,9,0,3,0,2,0,22857,5600,534,7086,938,448,406,120,64,4733,252,146,478,119,143,1517,234,39
2020-11-02,79,20,0,3,2,0,0,0,0,40,0,1,11,0,2,0,0,0,22936,5620,534,7089,940,448,406,120,64,4773,252,147,489,119,145,1517,234,39
2020-11-03,46,21,0,0,0,2,0,0,0,15,1,1,6,0,0,0,0,0,22982,5641,534,7089,940,450,406,120,64,4788,253,148,495,119,145,1517,234,39
2020-11-04,98,39,1,1,4,0,1,0,0,41,0,0,10,0,0,0,0,1,23080,5680,535,7090,944,450,407,120,64,4829,253,148,505,119,145,1517,234,40
2020-11-05,108,46,3,2,3,0,0,0,0,23,1,2,23,0,0,0,5,0,23188,5726,538,7092,947,450,407,120,64,4852,254,150,528,119,145,1517,239,40
2020-11-06,117,38,0,0,0,0,0,0,0,34,7,0,25,0,0,0,13,0,23305,5764,538,7092,947,450,407,120,64,4886,261,150,553,119,145,1517,252,40
2020-11-07,72,34,2,1,1,0,1,0,0,16,4,0,8,0,0,0,5,0,23377,5798,540,7093,948,450,408,120,64,4902,265,150,561,119,145,1517,257,40
2020-11-08,118,54,0,7,2,2,1,0,0,23,9,2,8,0,3,2,5,0,23495,5852,540,7100,950,452,409,120,64,4925,274,152,569,119,148,1519,262,40
2020-11-09,99,39,0,6,1,0,0,0,0,21,11,2,10,3,2,0,4,0,23594,5891,540,7106,951,452,409,120,64,4946,285,154,579,122,150,1519,266,40
2020-11-10,71,32,1,1,3,4,0,0,0,18,3,1,4,0,2,0,2,0,23665,5923,541,7107,954,456,409,120,64,4964,288,155,583,122,152,1519,268,40
2020-11-11,113,39,3,0,0,2,1,0,0,42,8,1,6,1,0,0,10,0,23778,5962,544,7107,954,458,410,120,64,5006,296,156,589,123,152,1519,278,40
2020-11-12,128,52,2,2,2,6,2,0,0,34,6,0,9,0,8,1,3,1,23906,6014,546,7109,956,464,412,120,64,5040,302,156,598,123,160,1520,281,41
2020-11-13,162,74,0,1,3,5,0,0,1,36,23,0,7,0,9,0,2,1,24068,6088,546,7110,959,469,412,120,65,5076,325,156,605,123,169,1520,283,42
2020-11-14,166,63,1,0,0,7,2,0,1,46,18,0,11,1,13,0,3,0,24234,6151,547,7110,959,476,414,120,66,5122,343,156,616,124,182,1520,286,42
2020-11-15,176,81,0,0,2,7,0,0,0,41,19,8,5,0,8,2,3,0,24410,6232,547,7110,961,483,414,120,66,5163,362,164,621,124,190,1522,289,42
2020-11-16,193,79,0,0,10,4,2,0,1,39,20,3,6,1,10,13,4,1,24603,6311,547,7110,971,487,416,120,67,5202,382,167,627,125,200,1535,293,43
2020-11-17,202,87,0,2,12,18,1,0,0,38,13,0,9,0,16,3,3,0,24804,6397,547,7112,983,505,417,120,67,5240,395,167,636,125,216,1538,296,43
2020-11-18,245,91,5,2,9,9,1,0,0,81,5,0,6,0,15,12,9,0,25049,6488,552,7114,992,514,418,120,67,5321,400,167,642,125,231,1550,305,43
2020-11-19,293,107,5,2,11,8,1,0,0,59,20,3,13,1,27,8,28,0,25342,6595,557,7116,1003,522,419,120,67,5380,420,170,655,126,258,1558,333,43
2020-11-20,320,127,2,1,29,4,0,0,0,62,24,2,15,13,14,7,18,2,25662,6722,559,7117,1032,526,419,120,67,5442,444,172,670,139,272,1565,351,45
2020-11-21,361,154,7,0,22,6,1,1,0,86,14,1,19,13,18,8,11,0,26023,6876,566,7117,1054,532,420,121,67,5528,458,173,689,152,290,1573,362,45
2020-11-22,302,119,1,0,26,8,0,1,0,74,12,0,11,12,13,6,19,0,26325,6995,567,7117,1080,540,420,122,67,5602,470,173,700,164,303,1579,381,45
2020-11-23,255,109,4,1,23,1,2,1,0,74,11,0,8,9,5,4,2,1,26580,7104,571,7118,1103,541,422,123,67,5676,481,173,708,173,308,1583,383,46
2020-11-24,320,132,6,2,16,3,0,1,2,69,45,3,7,14,7,9,3,1,26900,7236,577,7120,1119,544,422,124,69,5745,526,176,715,187,315,1592,386,47
2020-11-25,363,139,18,5,39,14,4,3,0,77,12,3,18,8,8,2,10,3,27263,7375,595,7125,1158,558,426,127,69,5822,538,179,733,195,323,1594,396,50
2020-11-26,553,208,19,1,17,14,1,6,4,177,8,8,16,16,9,2,45,2,27814,7581,614,7126,1175,572,427,133,73,5999,546,187,749,211,332,1596,441,52
2020-11-27,525,204,24,0,21,13,5,7,3,112,8,19,31,24,10,3,38,3,28339,7785,638,7126,1196,585,432,140,76,6111,554,206,780,235,342,1599,479,55
2020-11-28,486,176,27,1,25,14,13,3,0,122,33,23,14,9,7,4,13,2,28824,7960,665,7127,1221,599,445,143,76,6233,587,229,794,244,349,1603,492,57
2020-11-29,413,154,21,1,21,6,6,0,3,88,19,19,12,17,20,11,15,0,29237,8114,686,7128,1242,605,451,143,79,6321,606,248,806,261,369,1614,507,57
2020-11-30,414,158,52,4,34,12,5,3,1,69,8,22,4,16,3,4,19,0,29651,8272,738,7132,1276,617,456,146,80,6390,614,270,810,277,372,1618,526,57
2020-12-01,420,153,31,11,16,22,10,2,2,86,9,31,16,9,2,10,10,0,30071,8425,769,7143,1292,639,466,148,82,6476,623,301,826,286,374,1628,536,57
2020-12-02,493,192,31,4,21,10,5,6,7,143,12,16,6,26,1,4,7,2,30564,8617,800,7147,1313,649,471,154,89,6619,635,317,832,312,375,1632,543,59
2020-12-03,516,260,15,3,22,3,7,2,4,137,8,9,13,7,2,10,13,1,31080,8877,815,7150,1335,652,478,156,93,6756,643,326,845,319,377,1642,556,60
2020-12-04,600,291,31,6,17,1,21,5,0,155,3,5,22,13,3,9,16,2,31680,9168,846,7156,1352,653,499,161,93,6911,646,331,867,332,380,1651,572,62
2020-12-05,559,231,29,7,19,6,10,1,4,150,9,18,10,17,4,16,27,1,32239,9399,875,7163,1371,659,509,162,97,7061,655,349,877,349,384,1667,599,63
2020-12-06,599,253,34,3,41,3,3,3,2,176,11,13,14,11,8,9,15,0,32838,9652,909,7166,1412,662,512,165,99,7237,666,362,891,360,392,1676,614,63
2020-12-07,580,231,33,5,37,3,2,38,0,154,9,11,10,21,2,9,15,0,33418,9883,942,7171,1449,665,514,203,99,7391,675,373,901,381,394,1685,629,63
2020-12-08,566,212,25,3,27,10,10,61,0,146,8,10,15,13,7,5,12,2,33983,10095,967,7174,1476,675,524,264,99,7536,683,383,916,394,401,1690,641,65
2020-12-09,662,264,20,3,46,9,10,14,1,214,4,23,4,12,2,3,31,2,34643,10360,987,7177,1522,684,534,278,100,7748,687,405,920,406,403,1693,672,67
2020-12-10,646,251,31,3,37,3,9,17,1,201,15,12,20,8,5,8,16,9,35273,10603,1017,7179,1559,687,543,295,101,7949,702,415,940,414,408,1701,686,74
2020-12-11,673,250,26,6,37,3,8,47,0,225,11,20,9,7,4,3,12,5,35944,10852,1043,7185,1595,690,551,341,101,8175,713,436,949,421,412,1703,698,79
2020-12-12,928,359,58,35,42,9,18,23,1,268,36,21,9,5,8,19,17,0,36872,11211,1101,7220,1637,699,569,364,102,8443,749,457,958,426,420,1722,715,79
2020-12-13,1002,396,56,28,62,14,13,8,0,328,17,15,9,8,5,18,22,3,37874,11607,1157,7248,1699,713,582,372,102,8771,766,472,967,434,425,1740,737,82
2020-12-14,682,217,19,16,36,22,1,4,3,220,14,21,51,8,1,15,26,8,38554,11824,1176,7264,1734,735,582,376,105,8991,780,493,1018,442,426,1755,763,90
2020-12-15,848,246,40,18,55,5,32,49,1,274,13,24,37,13,1,15,16,9,39402,12070,1216,7282,1789,740,614,425,106,9265,793,517,1055,455,427,1770,779,99
2020-12-16,1054,373,41,27,64,2,15,6,0,320,8,22,35,75,4,28,19,15,40456,12443,1257,7309,1853,742,629,431,106,9585,801,539,1090,530,431,1798,798,114
2020-12-17,993,420,44,20,80,10,11,10,0,284,9,19,17,18,0,9,30,12,41447,12863,1301,7329,1931,752,640,441,106,9869,810,558,1107,548,431,1807,828,126
2020-12-18,1036,393,39,20,64,3,5,30,0,300,18,30,16,12,5,31,43,27,42483,13256,1340,7349,1995,755,645,471,106,10169,828,588,1123,560,436,1838,871,153
2020-12-19,1029,382,39,20,46,9,5,7,0,264,27,103,24,13,5,29,32,24,43513,13637,1379,7369,2040,764,650,478,106,10436,855,691,1147,573,441,1867,903,177
2020-12-20,1072,470,33,25,62,13,3,5,0,244,55,14,19,29,4,23,49,24,44583,14105,1412,7394,2102,777,653,483,106,10680,910,705,1166,602,445,1890,952,201
2020-12-21,892,327,19,21,85,11,3,17,0,237,22,29,16,11,8,48,15,23,45475,14432,1431,7415,2187,788,656,500,106,10917,932,734,1182,613,453,1938,967,224
2020-12-22,824,309,26,39,44,26,9,6,1,193,23,30,15,4,4,58,18,19,46299,14741,1457,7454,2231,814,665,506,107,11110,955,764,1197,617,457,1996,985,243
2020-12-23,1060,373,32,24,46,35,34,16,1,299,13,58,11,20,12,25,28,33,47357,15114,1489,7478,2277,849,699,522,108,11407,968,822,1208,637,469,2021,1013,276
2020-12-24,955,314,43,26,53,14,11,9,1,277,21,46,29,12,2,50,21,26,48312,15427,1532,7504,2330,863,710,531,109,11683,989,868,1237,649,471,2071,1034,302
2020-12-25,1216,550,21,21,55,35,13,12,1,257,13,42,79,12,4,67,14,20,49525,15977,1553,7525,2385,898,723,543,110,11939,1002,910,1316,661,475,2138,1048,322
2020-12-26,1104,457,26,13,55,27,11,8,1,250,35,38,61,37,6,33,22,24,50629,16434,1579,7538,2440,925,734,551,111,12189,1037,948,1377,698,481,2171,1070,346
2020-12-27,946,359,40,21,60,17,8,1,6,237,23,24,55,7,5,32,44,7,51575,16793,1619,7559,2500,942,742,552,117,12426,1060,972,1432,705,486,2203,1114,353
2020-12-28,787,297,34,24,45,12,3,1,2,188,27,30,35,1,7,45,25,11,52362,17090,1653,7583,2545,954,745,553,119,12614,1087,1002,1467,706,493,2248,1139,364
2020-12-29,1030,520,17,29,32,15,30,3,4,250,21,22,27,7,4,28,16,5,53391,17609,1670,7612,2577,969,775,556,123,12864,1108,1024,1494,713,497,2276,1155,369
2020-12-30,1025,383,38,49,48,9,19,15,2,274,17,45,27,32,0,21,36,10,54415,17991,1708,7661,2625,978,794,571,125,13138,1125,1069,1521,745,497,2297,1191,379
2020-12-31,940,365,72,32,59,8,6,35,0,219,36,22,17,11,5,22,22,9,55355,18356,1780,7693,2684,986,800,606,125,13357,1161,1091,1538,756,502,2319,1213,388
2021-01-01,1004,358,55,43,63,16,11,43,1,271,29,22,15,8,6,24,34,5,56359,18714,1835,7736,2747,1002,811,649,126,13628,1190,1113,1553,764,508,2343,1247,393
2021-01-02,788,246,26,29,70,13,4,17,3,222,31,34,6,11,11,18,35,12,57147,18960,1861,7765,2817,1015,815,666,129,13850,1221,1147,1559,775,519,2361,1282,405
2021-01-03,641,195,19,21,48,26,8,7,1,201,33,26,9,5,12,14,12,4,57782,19153,1880,7786,2865,1041,823,673,130,14049,1254,1173,1568,780,529,2375,1294,409
2021-01-04,985,324,34,29,101,74,6,5,0,260,28,23,22,9,3,25,33,9,58767,19477,1914,7815,2966,1115,829,678,130,14309,1282,1196,1590,789,532,2400,1327,418
2021-01-05,672,193,14,31,48,23,7,4,0,214,27,32,18,4,4,24,21,8,59440,19672,1928,7846,3014,1138,836,682,130,14522,1309,1228,1608,793,536,2424,1348,426
2021-01-06,809,263,38,21,35,30,8,2,1,269,16,21,23,22,1,28,26,5,60249,19935,1966,7867,3049,1168,844,684,131,14791,1325,1249,1631,815,537,2452,1374,431
2021-01-07,833,292,23,10,37,28,9,9,3,294,30,14,19,2,0,34,20,9,61080,20226,1989,7876,3086,1196,853,693,134,15085,1355,1263,1650,817,537,2486,1394,440
2021-01-08,633,186,23,17,30,21,8,10,0,236,11,10,21,7,0,28,19,6,61711,20410,2012,7893,3116,1217,861,703,134,15321,1366,1273,1671,824,537,2514,1413,446
2021-01-09,596,180,17,12,46,6,5,8,0,195,5,30,26,13,5,20,23,5,62307,20590,2029,7905,3162,1223,866,711,134,15516,1371,1303,1697,837,542,2534,1436,451
2021-01-10,631,179,32,34,32,18,4,34,0,189,20,8,30,6,3,19,19,4,62937,20769,2060,7939,3194,1241,870,745,134,15705,1391,1311,1727,843,545,2553,1455,455
2021-01-11,419,137,16,10,18,24,1,14,0,142,10,9,10,6,3,4,13,2,63355,20906,2076,7949,3212,1265,871,759,134,15846,1401,1320,1737,849,548,2557,1468,457
2021-01-12,508,163,21,17,20,7,7,7,1,163,7,16,1,11,2,8,55,2,63863,21069,2097,7966,3232,1272,878,766,135,16009,1408,1336,1738,860,550,2565,1523,459
2021-01-13,536,148,35,13,20,3,9,11,0,189,20,11,4,7,0,23,42,1,64398,21216,2132,7979,3252,1275,887,777,135,16198,1428,1347,1742,867,550,2588,1565,460
2021-01-14,496,131,40,11,24,30,3,9,2,162,11,18,12,3,6,16,16,2,64886,21347,2172,7983,3276,1305,890,786,137,16360,1439,1365,1754,870,556,2603,1581,462
2021-01-15,484,122,45,10,23,5,3,6,4,180,13,7,3,6,14,21,21,1,65372,21471,2217,7993,3299,1310,893,792,141,16540,1452,1372,1757,876,570,2624,1602,463
2021-01-16,547,148,59,23,30,6,5,8,1,163,22,6,8,17,13,19,15,4,65918,21619,2276,8016,3329,1316,898,800,142,16703,1474,1378,1765,893,582,2643,1617,467
2021-01-17,500,142,32,15,35,14,3,15,1,173,4,7,6,5,15,15,18,0,66418,21761,2308,8031,3364,1330,901,815,143,16876,1478,1385,1771,898,597,2658,1635,467
2021-01-18,366,128,9,13,13,11,2,5,2,103,14,8,11,3,4,18,20,2,66784,21889,2317,8044,3377,1341,903,820,145,16979,1492,1393,1782,901,601,2676,1655,469
2021-01-19,351,95,17,15,18,7,7,5,3,128,16,5,7,2,6,8,11,1,67135,21984,2334,8059,3395,1348,910,825,148,17107,1508,1398,1789,903,607,2684,1666,470
2021-01-20,373,135,12,11,14,11,1,3,0,126,9,2,7,2,9,7,18,6,67507,22118,2346,8070,3409,1359,911,828,148,17233,1517,1400,1796,905,616,2691,1684,476
2021-01-21,380,122,19,7,22,5,0,2,1,133,6,7,10,4,14,8,15,5,67887,22240,2365,8077,3431,1364,911,830,149,17366,1523,1407,1806,909,630,2699,1699,481
2021-01-22,314,113,23,5,8,2,1,2,0,102,8,1,7,0,7,12,21,2,68200,22351,2388,8082,3439,1366,912,832,149,17468,1531,1408,1813,910,637,2711,1720,483
2021-01-23,403,119,33,21,12,6,1,2,1,113,5,4,17,7,9,18,32,3,68603,22470,2421,8103,3451,1372,913,834,150,17581,1536,1412,1830,917,646,2729,1752,486
2021-01-24,369,127,19,11,23,17,0,1,11,99,11,12,9,3,1,7,17,1,68972,22597,2440,8114,3474,1389,913,835,161,17680,1547,1424,1839,920,647,2736,1769,487
2021-01-25,405,91,19,14,13,15,125,2,2,72,3,8,13,0,3,14,11,0,69377,22688,2459,8128,3487,1404,1038,837,163,17752,1550,1432,1852,920,650,2750,1780,487
